puma_id,state,internet,mean_income,median_income,pumaname
607310,6,0.8825635,121622.4,80000,San Diego County (West)--San Diego City (Southwest/Central Coastal)
607311,6,0.931372,158851.9,128000,San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa)
607312,6,0.9209424,86878.12,75170,San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights)
607313,6,0.8617368,73638.34,50000,San Diego County (Central)--El Cajon & Santee Cities
607314,6,0.8783027,83130.97,69000,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities
607315,6,0.8875304,77688.88,61000,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa)
607316,6,0.8205978,72960.06,50000,San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)
607317,6,0.798925,56965.5,44500,San Diego County (South Central)--San Diego City (Central/Mid-City)
607318,6,0.7609232,57549.75,44600,San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)
607319,6,0.8078921,85439.23,61500,"San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley"
607320,6,0.9230934,99961.06,87000,San Diego County (Southwest)--Sweetwater Region--Chula Vista City (East)
607321,6,0.6489205,50419.55,38000,San Diego County (Southwest)--Chula Vista (West) & National City Cities
607322,6,0.7817219,59630.36,50000,San Diego County (South)--San Diego City (South/Otay Mesa & South Bay)
607501,6,0.8118881,107831.9,80000,San Francisco County (North & West)--Richmond District
607502,6,0.821841,133452.2,95000,San Francisco County (North & East)--North Beach & Chinatown
607503,6,0.737888,101702.8,50400,San Francisco County (Central)--South of Market & Potrero
607504,6,0.9040853,144263.3,98200,San Francisco County (Central)--Inner Mission & Castro
607505,6,0.8861197,120240.1,88000,San Francisco County (Central)--Sunset District (North)
607506,6,0.878558,120491.9,83100,San Francisco County (South Central)--Sunset District (South)
607507,6,0.7718788,74925.14,50000,San Francisco County (South Central)--Bayview & Hunters Point
607701,6,0.804284,68644.29,50000,San Joaquin County (Central)--Stockton City (North)
607702,6,0.553309,48670.39,36000,San Joaquin County (Central)--Stockton City (South)
607703,6,0.8585625,76066.06,67200,"San Joaquin County (South)--Tracy, Manteca & Lathrop Cities"
607704,6,0.7062348,71686.3,50700,"San Joaquin County (North)--Lodi, Ripon & Escalon Cities"
607901,6,0.8272387,75111.2,54200,San Luis Obispo County (West)--Coastal Region
607902,6,0.8508034,85797.59,62200,San Luis Obispo County (East)--Inland Region
608101,6,0.827885,91848.88,77100,"San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town"
608102,6,0.8433666,94971.2,83600,"San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities"
608103,6,0.8444135,147073.9,84000,"San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities"
608104,6,0.8952969,140129.3,107420,San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities
608105,6,0.8805801,129830.9,93700,"San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities"
608106,6,0.8669749,176652.4,108000,"San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town"
608301,6,0.5885928,62826.89,49000,Santa Barbara County (Northwest)--Santa Maria City & Orcutt
608302,6,0.7531283,85482.87,57910,"Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities"
608303,6,0.8490481,103436.4,70000,Santa Barbara County--South Coast Region
608501,6,0.8771914,174171.1,124500,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities"
608502,6,0.8935211,120726,99000,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities
608503,6,0.8819909,120814.3,95000,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities
608504,6,0.8984171,108445.4,90000,Santa Clara County (North Central)--Milpitas & San Jose (Northeast) Cities
608505,6,0.8418441,103865.9,81300,Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock
608506,6,0.7870173,106388.7,84000,"Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities"
608507,6,0.9284486,194138.1,147700,"Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town"
608508,6,0.8871263,112113.6,83000,Santa Clara County (Central)--San Jose (West Central) & Campbell Cities
608509,6,0.7922528,85300.93,56500,Santa Clara County (Central)--San Jose City (Northwest)
608510,6,0.8312056,104411.2,73350,Santa Clara County (Central)--San Jose City (Central)
608511,6,0.8825206,114919,94000,Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park
608512,6,0.948723,149170.8,116200,Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)
608513,6,0.8876458,118240.6,99700,Santa Clara County (Central)--San Jose City (Southeast/Evergreen)
608514,6,0.7550004,65021.57,55000,Santa Clara County (Central)--San Jose City (East Central/East Valley)
608701,6,0.805253,100296.6,77000,Santa Cruz County (North)--Watsonville & Scotts Valley Cities
608702,6,0.8494614,78625.97,59500,Santa Cruz County (South & Coastal)--Santa Cruz City
608900,6,0.6913766,56289.55,40800,Shasta County--Redding City
609501,6,0.7957463,74522.68,57000,Solano County (Southwest)--Vallejo & Benicia Cities
609502,6,0.825077,81220.2,64200,Solano County (Central)--Fairfield & Suisun City Cities
609503,6,0.8431669,81152.67,65100,Solano County (Northeast)--Vacaville & Dixon Cities
609701,6,0.8261164,89802.46,61500,"Sonoma County (North)--Windsor Town, Healdsburg & Sonoma Cities"
609702,6,0.8577457,89088.98,67400,"Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities"
609703,6,0.8369824,76755.04,57650,Sonoma County (Central)--Santa Rosa City
609901,6,0.6622651,59866.51,47000,"Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities"
609902,6,0.6578071,56778.06,40000,Stanislaus County (Central)--Modesto City (West)
609903,6,0.7641193,69585.38,54900,"Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities"
609904,6,0.7437127,69682.03,50200,Stanislaus County (Central)--Modesto City (East)
610100,6,0.7462109,59693.98,49080,Sutter & Yuba Counties--Yuba City
610701,6,0.7447606,58487.45,45500,Tulare County (Northwest)--Visalia City
610702,6,0.608804,55069.33,40800,Tulare County (West Central)--Tulare & Porterville Cities
610703,6,0.5253179,44664.55,32300,"Tulare County (Outside Visalia, Tulare & Porterville Cities)"
611101,6,0.8304052,103822.9,80000,Ventura County (Southeast)--Simi Valley City
611102,6,0.8787364,137444.1,108000,Ventura County (Southeast)--Thousand Oaks City
611103,6,0.7246226,78144.24,64060,Ventura County (Southwest)--Oxnard & Port Hueneme Cities
611104,6,0.8243133,80791.59,62000,Ventura County (Southwest)--San Buenaventura (Ventura) City
611105,6,0.7493287,87167.3,67200,"Ventura County (North)--Santa Paula, Fillmore & Ojai Cities"
611106,6,0.8497379,112844.2,91800,Ventura County (South Central)--Camarillo & Moorpark Cities
611300,6,0.7713168,75927.3,55500,"Yolo County--Davis, Woodland & West Sacramento Cities"
800100,8,0.6781742,56027.03,41700,Northeast Colorado--Eastern Plains Region
800102,8,0.7699468,73757.04,56380,Larimer County (South)--Loveland City
800103,8,0.8639654,84942.51,60000,Larimer County (North)--Fort Collins City
800200,8,0.8132868,67718.31,54460,"Northwest Colorado--Garfield, Routt, Moffat & Rio Blanco Counties"
800300,8,0.7626584,66722.47,54400,"Weld County (South Central)--Greeley, Windsor & Evans Cities"
800400,8,0.8284431,99302.25,67100,"Eagle, Summit, Grand & Jackson Counties"
800600,8,0.7446105,59561,40200,"Fremont, Chaffee, Park, Lake, Huerfano, Pueblo (Southwest) & Custer Counties"
800700,8,0.662464,52152.76,39000,Pueblo County (North)--Pueblo City & Pueblo West
800800,8,0.6704537,49420.25,38400,Southeast Colorado
800801,8,0.889083,125322.8,91750,"DRCOG Mountains--Jefferson (West), Boulder (West), Clear Creek & Gilpin Counties"
800802,8,0.8174474,89995.48,70000,Boulder (Northeast) & Weld (Southwest) Counties--Longmont City & Erie Town
800803,8,0.882707,91520.48,61000,Boulder County (Central)--Boulder City
800804,8,0.8878884,96779.95,77800,"Broomfield, Jefferson (Northeast), Adams (Northwest) & Boulder (Southeast) Counties"
800805,8,0.797943,68987.8,58000,Adams (West) & Jefferson (Far Northeast) Counties--Westminster & Northglenn Cities
800806,8,0.831702,72092.73,57000,Adams County (West Central)--Thornton & Federal Heights Cities
800807,8,0.7136346,71123.98,56000,Adams County (West Central)--Commerce City & Brighton Cities
800808,8,0.9041499,101152.3,78500,Arapahoe County (West)--Aurora (Southwest) & Centennial (East) Cities
800809,8,0.7941611,56040.25,49000,Arapahoe (West) & Adams (South Central) Counties--Aurora City (North Central)
800810,8,0.6821177,50086.34,40000,Arapahoe (Northwest) & Adams (Southwest) Counties--Aurora City (Northwest)
800811,8,0.9269308,116540.4,90000,Arapahoe County (Southwest)--Centennial (West & Central) & Greenwood Village Cities
800812,8,0.7755402,78567.24,60000,Denver City (Northeast)
800813,8,0.64135,66915.77,45000,Denver City (Northwest)
800814,8,0.8198155,99896.66,63000,Denver City (South Central)
800815,8,0.7954749,70206.69,47000,Denver City (Southeast)
800816,8,0.6274279,54379.36,41200,Denver City (Southwest)
800817,8,0.8457971,77830.48,63600,Jefferson County (Northeast)--Arvada City
800818,8,0.7317482,61618.29,46000,"Jefferson County (East Central)--Lakewood (North), Wheat Ridge & Golden Cities"
800819,8,0.8289731,86672.13,69000,Jefferson County (East Central)--Lakewood City (South) & Dakota Ridge
800820,8,0.8333513,77492.42,62000,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine"
800821,8,0.9438078,117039.4,99000,Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park
800822,8,0.9072124,140836.4,112000,Douglas County (South)--Castle Rock Town
800823,8,0.9260507,120123.5,93500,Douglas (Northeast) & Elbert (West) Counties--Parker Town & The Pinery
800824,8,0.8285629,85219.52,73000,DRCOG East Plains--Arapahoe (East) & Adams (East) Counties--Aurora City (Northeast)
800900,8,0.7618601,65218.41,50500,"La Plata, Montezuma, Gunnison, Archuleta, Dolores, Hinsdale & San Juan Counties"
801001,8,0.7932748,60410.72,43300,Mesa County (Central)--Greater Grand Junction & Fruita Cities
801002,8,0.7137921,60045.71,42800,"Mesa (Outside Grand Junction City), Montrose, Delta, San Miguel & Ouray Counties"
804101,8,0.8610038,74396.38,61200,El Paso (Outside Colorado Springs City) & Teller Counties--Fountain City
804102,8,0.8052473,76022.6,54000,El Paso County (West Central)--Colorado Springs City (West)
804103,8,0.8081267,57222.89,40310,El Paso County (Central)--Colorado Springs City (Central)
804104,8,0.9146213,84036.96,68000,El Paso County (Central)--Colorado Springs City (East) & Cimarron Hills
804105,8,0.7908344,52166.71,45000,El Paso County (Central)--Colorado Springs City (South) & Security-Widefield
804106,8,0.9113747,116322.3,100850,El Paso County (North Central)--Colorado Springs City (North) & Monument Town
900100,9,0.8502562,121389.3,79200,"Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns"
900101,9,0.9093071,198427,140000,"Fairfield, New Canaan, Wilton, Weston & Easton Towns"
900102,9,0.8592778,153873.8,90000,Stamford & Greenwich Towns
900103,9,0.8902389,157169.6,92900,"Norwalk, Westport & Darien Towns"
900104,9,0.7217078,59242.54,42000,Bridgeport Town
900105,9,0.7987618,116020.8,84650,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns"
900300,9,0.8294238,94124.82,80000,Hartford County (North)
900301,9,0.7866132,71500.99,57200,Manchester & East Hartford Towns
900302,9,0.5019475,40610.34,27900,Hartford Town
900303,9,0.8562362,123014.1,84700,"West Hartford, Farmington, Simsbury, Bloomfield, Avon & Canton Towns"
900304,9,0.805982,87354.73,69000,"Bristol, Southington & Burlington Towns"
900305,9,0.701879,66413.74,49360,"New Britain, Berlin & Plainville Towns"
900306,9,0.8560798,103981.9,80000,"Glastonbury, Newington, Wethersfield, Rocky Hill & Marlborough Towns"
900500,9,0.7857761,89754.7,70100,Litchfield County
900700,9,0.7835967,101703.5,75000,Middlesex County
900900,9,0.8067484,96161.11,85000,New Haven County (Northwest)
900901,9,0.6134585,47454.54,35000,Waterbury Town
900902,9,0.7514944,78667.87,62000,"Meriden, Wallingford & North Haven Towns"
900903,9,0.7748061,86189.19,69000,"Hamden, Ansonia, Seymour, Derby, Woodbridge & Bethany Towns"
900904,9,0.7367865,86859.41,63000,"West Haven, Milford & Orange Towns"
900905,9,0.5564558,55745.98,35000,New Haven Town
900906,9,0.8136268,115530.4,84000,"East Haven, Branford, Guilford, Madison & North Branford Towns"
901100,9,0.8093963,85256.05,73000,New London County (North)
901101,9,0.8191823,83884.66,60000,New London County (South)
901300,9,0.8020451,91696.7,71600,Tolland County
901500,9,0.7565983,68521.77,57600,Windham County
1000101,10,0.5488797,55163.13,40500,New Castle County (East Central)--Wilmington City
1000102,10,0.819785,104921.8,74600,New Castle County (North)--Hockessin
1000103,10,0.8166347,73832.79,58000,New Castle County (West Central)--Newark City & Brookside
1000104,10,0.8322241,91862.83,74000,"New Castle County (South)--Middletown Town, Bear & Glasgow"
1000200,10,0.7470429,67408.95,53700,Kent County--Dover City
1000300,10,0.733979,62159.28,49600,Sussex County
1100101,11,0.9272895,184877.4,119000,District of Columbia (West)
1100102,11,0.7618883,93287.16,60500,District of Columbia (North)
1100103,11,0.7370404,101973.4,75000,District of Columbia (Northeast)
1100104,11,0.5146817,41048.45,32200,District of Columbia (East)
1100105,11,0.8069665,105131.8,82500,District of Columbia (Central)
1200101,12,0.7614768,42763.73,30000,Alachua County (Central)--Gainesville City (Central)
1200102,12,0.8032228,75072.48,49400,Alachua County (Outer)
1200500,12,0.7020254,58602.54,42500,"Walton, Washington, Holmes & Bay Counties"
1200901,12,0.7746312,60736.06,46700,"Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities"
1200902,12,0.81275,72119.78,51500,Brevard County (East)--Beaches & Merritt Island
1200903,12,0.8191566,58045.7,47500,Brevard County (Southwest)--Melbourne & West Melbourne Cities
1200904,12,0.8093259,50545.81,37260,"Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns"
1201101,12,0.8822975,98799.34,66000,Broward County (West)--Coral Springs & Parkland Cities
1201102,12,0.7581894,54496.25,41400,Broward County (North Central)--Margate & Coconut Creek Cities
1201103,12,0.7162633,64689.41,45000,"Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities"
1201104,12,0.7440723,69026.65,44700,Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities
1201105,12,0.7742503,53784.55,40000,"Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities"
1201106,12,0.8462203,76170.35,56500,Broward County (Central)--Plantation & Sunrise Cities
1201107,12,0.6173944,42048.64,33000,Broward County (Central)--Lauderhill & Lauderdale Lakes Cities
1201108,12,0.6973931,75435.59,47000,Broward County (East Central)--Fort Lauderdale City (Central)
1201109,12,0.7453193,58954.53,40000,Broward County (Southeast)--Hollywood (North) & Dania Beach (South) Cities
1201110,12,0.8434979,87396.62,60800,Broward County (Central)--Davie Town & Cooper City
1201111,12,0.9492353,123823.9,92400,"Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town"
1201112,12,0.8811791,76446.34,60000,Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities
1201113,12,0.7822041,66561.29,48000,Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities
1201114,12,0.7151138,45696.94,36000,"Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities"
1201500,12,0.7368726,56403.53,42900,Charlotte County
1201701,12,0.7290242,51572.5,39300,Citrus County
1201900,12,0.8420376,75472.05,58900,Clay County
1202101,12,0.8627161,109570.2,62050,Collier County (Northwest)
1202102,12,0.7486873,72874.06,48800,Collier County (Southwest)
1202103,12,0.7404987,74723.51,49200,Collier County (East)
1202300,12,0.5799624,49262.47,38000,"Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties"
1202700,12,0.5812598,47413,33600,"Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties"
1203101,12,0.8048003,64417.34,50400,Duval County (Outer)--Jacksonville City (North & West)
1203102,12,0.4625683,37608.52,28500,Duval County (Northwest Central)--Jacksonville City (Northwest)
1203103,12,0.6994562,54286.46,40000,Duval County (North Central)--Jacksonville City (Arlington)
1203104,12,0.8121988,78971.41,52000,Duval County (East)--Jacksonville City (Beaches)
1203105,12,0.8364546,79063.8,56700,Duval County (Southeast)--Jacksonville City (Southeast)
1203106,12,0.8155603,82136.13,60350,Duval County (South Central)--Jacksonville City (Southeast River)
1203107,12,0.7421502,58339.7,43000,Duval County (Southwest Central)--Jacksonville City (Southwest)
1203301,12,0.7831128,59853.52,50000,Escambia County (North)
1203302,12,0.7296829,57367.29,40000,Escambia County (South)
1203500,12,0.829525,61944.05,46200,Flagler & Volusia (North Central) Counties
1205301,12,0.7641013,49924.43,40000,Hernando County
1205701,12,0.6163272,39674.32,30000,Hillsborough County (Central)--Tampa City (Central)
1205702,12,0.7765057,81409.05,50000,Hillsborough County (Southwest)--Tampa City (South)
1205703,12,0.8529154,88154.55,61200,Hillsborough County (Northwest)
1205704,12,0.8185379,78255.94,50000,Hillsborough County (North Central)
1205705,12,0.7359861,67675.9,43000,Hillsborough County (North Central)--Tampa City (North)
1205706,12,0.6785836,59501.26,44000,Hillsborough County (Northeast)
1205707,12,0.7792683,63222.79,50900.5,Hillsborough County (Central)
1205708,12,0.8238292,74969.06,59100,Hillsborough County (South County)
1206100,12,0.7653173,69250.95,43600,Indian River County
